Customer_Id,Employee_Id,Order_Date,Total_Amount
1156,428,2024-12-18 21:58:23,23214.08
1009,438,2025-12-04 23:04:27,96762.68
751,407,2025-03-18 17:49:03,81741.9
1470,446,2026-03-26 05:31:14,57364.88
965,432,2024-09-14 00:21:50,23575.71
1242,419,2026-06-14 15:43:12,28966.34
1155,435,2025-05-10 12:00:50,63582.08
738,440,2025-03-28 22:54:02,50724.5
1087,409,2026-08-06 19:29:39,94232.87
716,423,2025-10-22 20:31:07,47017.75
1146,429,2025-10-20 10:56:09,11379.58
1216,416,2025-03-05 11:02:28,85702.41
700,449,2025-06-08 02:46:11,16714.48
611,450,2025-12-15 08:04:12,3803.8
1218,428,2025-03-20 00:30:06,34168.74
1059,407,2025-07-05 11:36:50,77406.77
692,433,2025-10-21 08:00:09,27702.05
1046,423,2025-08-14 20:53:27,50905.29
1343,408,2024-09-07 23:19:26,78189.75
707,450,2025-07-16 15:57:04,58217.98
997,415,2024-12-02 11:14:48,23347.83
1386,416,2025-05-23 19:18:11,82882.51
1258,438,2025-10-06 16:50:33,25613.19
1119,447,2025-08-22 03:32:32,49352.23
518,450,2026-06-19 23:19:51,45575.6
938,438,2025-11-27 15:10:58,85236.42
1136,431,2024-11-06 23:05:05,73589.15
1439,412,2025-02-02 05:35:56,50681.88
1227,425,2026-04-22 21:57:20,67965.44
644,449,2024-10-01 18:13:02,56680.67
748,431,2025-05-29 08:12:30,32669.26
1245,415,2025-05-23 09:31:31,71367.97
980,442,2025-07-04 23:56:02,10716.81
999,402,2026-01-16 02:03:57,29371.19
1378,440,2026-08-07 16:21:08,19441.91
501,436,2025-05-27 18:24:02,38317.96
643,417,2026-01-11 09:31:27,83844.07
1129,422,2025-08-09 11:41:12,48787.08
651,418,2025-09-16 08:11:53,72025.63
826,406,2026-02-16 19:46:15,3754.46
695,448,2025-08-22 16:48:28,19582.49
892,413,2025-10-17 02:25:10,48573.09
845,410,2024-10-03 13:07:28,55220.08
942,409,2026-02-06 00:07:35,62303.23
875,421,2024-12-25 18:07:10,37820.63
1265,420,2025-06-03 23:31:01,58799.67
1489,406,2025-12-23 13:33:21,18199.6
822,447,2025-05-19 04:15:46,20181.22
580,435,2025-03-05 23:04:20,54221.65
1224,438,2025-01-29 21:03:45,95513.06
1296,416,2025-11-04 13:40:17,56822.01
1325,406,2025-04-01 22:43:56,99854.94
1486,447,2025-12-25 08:14:21,54549.77
1122,425,2026-06-25 07:33:46,47245.2
701,423,2024-08-31 13:21:51,64586.08
932,415,2024-09-05 03:37:20,6086.94
791,442,2025-08-22 02:45:16,68719.05
1109,420,2024-09-09 22:19:51,45753.68
560,444,2025-05-24 00:34:59,81824.79
1247,450,2026-01-03 03:56:25,69952.9
739,408,2026-03-26 09:23:10,78951.54
576,431,2025-04-10 01:32:23,8919.86
549,447,2026-02-01 09:49:31,30606.06
584,433,2025-03-06 15:09:59,25044.07
1017,414,2025-04-11 12:17:28,61929.11
1233,408,2024-11-06 22:08:56,42811.87
1190,416,2025-11-07 16:41:33,97523.08
1152,422,2025-08-02 04:37:48,95433.18
1457,409,2025-02-22 01:12:54,29107.24
731,405,2025-08-11 10:42:23,99021.16
1362,446,2025-10-15 13:31:38,50777.19
1324,401,2026-02-09 17:14:03,58556.51
1322,434,2024-12-06 07:05:56,38185.41
513,420,2024-10-01 06:04:09,29520.66
1463,423,2025-11-12 17:33:53,12581.05
796,413,2026-03-08 21:23:47,77567.27
1097,434,2025-11-09 11:34:39,24593.1
589,445,2026-07-12 15:10:27,10241.98
854,408,2025-07-25 08:33:44,79892.4
1050,412,2026-07-26 03:19:03,30377.84
1144,438,2026-03-07 19:43:57,87453.32
784,442,2025-08-16 04:13:34,60332.06
968,427,2025-07-22 23:23:42,30672.23
598,450,2025-12-19 18:50:19,13757.19
606,419,2025-11-12 10:15:23,84830.92
718,450,2026-07-07 03:38:08,65486.35
924,405,2025-07-29 14:04:14,1043.05
1257,443,2026-05-05 22:31:24,75132.48
1455,439,2025-02-18 18:08:38,32652.9
1460,414,2025-12-10 00:32:40,68437.5
1325,446,2024-09-18 23:30:51,26053.62
864,439,2026-05-23 08:41:49,70046.99
968,439,2026-05-12 20:26:19,41284.56
551,402,2025-07-31 03:31:34,23446.29
1267,418,2025-07-05 20:50:11,89842.02
1432,429,2026-08-02 12:00:31,66643.72
1468,426,2026-04-16 21:28:10,16875.64
1454,437,2025-11-15 23:51:07,99842.33
780,432,2025-06-02 09:07:38,65836.3
1061,421,2025-07-20 14:14:04,45496.22
1491,442,2024-10-25 14:11:13,16023.67
1031,429,2024-08-08 06:31:07,93799.89
1357,428,2026-05-24 08:53:47,55494.9
913,413,2024-12-03 20:57:00,46317.8
511,404,2024-10-23 18:54:17,88949.4
966,440,2026-01-29 04:36:46,91090.96
797,436,2024-09-23 03:08:45,75861.58
593,414,2024-12-22 03:39:36,33116.46
763,417,2025-03-11 07:53:18,23859.67
737,442,2024-11-10 12:09:32,88187.23
591,427,2025-06-30 23:47:30,1150.97
1185,447,2025-02-21 14:29:06,27617.05
1087,420,2025-01-30 21:03:40,89739.08
797,406,2025-04-21 22:52:03,20146.57
982,405,2025-03-09 11:45:09,17257.45
903,431,2025-02-12 18:50:16,51151.56
1333,419,2024-11-15 07:17:25,55199.49
894,436,2026-05-16 23:13:09,74719.56
834,401,2026-03-14 10:44:21,70265.0
1352,435,2026-06-06 11:27:40,42729.02
1332,402,2025-02-20 12:55:14,39111.46
691,408,2026-02-20 06:12:54,90034.82
1313,413,2024-08-30 08:44:53,63399.94
1101,447,2025-10-14 15:09:16,23033.67
526,434,2025-04-21 04:55:54,22839.02
783,404,2025-07-26 12:13:34,28941.34
1496,447,2025-08-29 08:41:53,45320.67
819,403,2024-11-30 22:50:10,28211.89
1068,450,2026-02-27 06:19:11,21369.23
1485,426,2024-11-17 18:59:50,68486.01
858,405,2026-04-05 16:50:13,38100.7
1024,401,2025-07-04 10:54:18,19976.12
1428,436,2026-04-02 20:33:43,99945.09
577,416,2025-05-05 09:10:29,24756.15
585,431,2024-08-28 07:03:05,62317.37
1446,416,2025-01-22 16:26:30,88357.55
577,415,2025-12-04 17:14:14,41169.46
1121,420,2024-12-14 12:43:54,14245.79
1163,420,2025-11-18 17:58:56,85834.03
1214,435,2024-12-10 22:42:37,97085.25
622,407,2025-05-04 11:55:11,95039.4
1205,431,2025-08-16 07:50:09,32158.95
1100,402,2026-03-24 10:52:30,87980.03
1042,427,2024-12-31 13:57:37,52249.94
527,430,2025-06-24 16:33:21,12290.56
660,429,2025-06-24 18:41:02,25112.33
1353,410,2024-10-02 04:04:26,70813.53
842,439,2024-12-07 09:39:43,22244.87
709,405,2026-02-17 18:59:01,6615.07
1343,407,2026-07-29 04:14:37,86516.36
796,438,2026-04-30 05:07:45,49216.16
1385,404,2025-07-21 19:08:41,56388.38
1167,422,2025-08-06 16:03:46,56322.92
974,422,2025-12-10 15:36:49,43070.5
980,428,2026-07-23 05:14:29,73243.45
950,406,2024-09-14 03:12:01,35436.81
1368,401,2025-09-18 17:48:34,85850.28
849,446,2026-01-30 19:59:39,32704.33
1405,407,2026-03-24 00:31:30,18831.15
1415,402,2025-04-07 07:53:21,72996.37
837,437,2025-02-20 20:37:43,90971.69
593,441,2025-01-08 09:52:12,46526.11
1435,428,2026-06-16 18:17:37,72384.86
701,443,2026-06-13 17:46:19,80673.31
988,435,2026-06-10 03:31:36,21036.85
810,401,2026-06-17 03:00:49,93813.76
686,416,2025-07-20 22:40:20,86815.24
595,403,2026-04-06 12:18:05,18993.21
1060,435,2025-10-05 08:57:27,37519.42
1339,422,2025-03-11 23:51:22,83998.26
1380,424,2026-06-28 12:47:06,45209.98
993,409,2026-05-05 11:09:39,36053.0
677,404,2026-06-26 06:52:32,98538.92
1493,446,2025-11-18 07:32:00,18948.8
1499,425,2025-04-14 16:19:38,91943.1
992,419,2026-06-20 20:02:01,73127.43
680,432,2026-03-26 21:58:41,8326.72
1091,449,2026-03-12 11:07:12,19105.14
1449,406,2025-01-17 03:31:48,78437.36
692,407,2025-05-06 15:43:05,51744.7
1427,402,2025-03-21 10:35:07,97490.4
663,410,2025-04-04 19:58:35,82804.63
1118,425,2024-08-08 20:55:45,9734.16
576,432,2025-08-21 21:43:50,63538.05
1401,427,2025-02-09 12:14:11,24900.29
1409,445,2024-12-12 02:25:13,21031.17
1122,434,2025-12-05 17:01:18,67664.26
624,429,2025-12-27 07:00:47,94058.22
816,443,2026-05-18 14:47:58,90512.28
1410,433,2024-11-23 06:21:12,60951.46
1209,410,2026-03-08 09:00:10,66154.32
1390,408,2025-07-07 18:10:26,94655.49
1170,426,2025-01-14 05:19:22,9068.99
731,431,2025-10-06 00:56:40,31716.39
757,434,2024-08-16 23:09:07,36251.43
1189,435,2025-05-13 06:15:08,50468.39
959,427,2025-08-20 22:48:59,96465.61
627,423,2025-06-09 16:07:12,13739.96
595,441,2026-08-05 16:01:32,96252.27
1393,444,2026-05-06 01:58:46,29341.16
860,430,2025-07-16 01:30:23,67873.46
818,446,2024-11-18 12:20:00,37470.98
522,409,2024-11-09 06:25:30,41616.1
1118,417,2025-01-27 22:00:59,12381.03
1388,414,2025-06-25 10:30:12,11716.34
865,401,2026-06-07 06:20:30,93910.0
1211,434,2025-08-15 16:15:20,63125.99
1163,419,2026-06-05 15:24:56,93196.61
1044,407,2025-03-13 00:40:59,49491.92
563,442,2024-09-21 11:18:10,12325.07
1299,408,2025-02-22 12:00:52,41297.04
1243,403,2025-09-14 08:17:20,57089.07
1118,423,2026-02-17 04:40:09,26237.94
508,424,2026-03-12 20:52:47,2328.61
856,404,2025-09-05 06:36:08,22645.1
679,417,2026-03-29 09:58:50,7286.19
1120,403,2026-03-13 11:41:33,31384.15
1169,433,2026-03-07 03:18:08,8072.92
766,401,2026-06-15 09:44:45,64658.53
678,425,2024-12-06 13:09:31,86247.56
647,434,2024-08-19 09:06:34,88026.11
697,441,2024-09-23 17:26:07,57510.5
1171,440,2025-02-27 02:28:10,67575.69
1403,424,2026-04-03 01:20:54,42147.41
921,406,2024-10-13 07:56:44,4444.04
656,405,2025-01-06 17:13:14,51771.18
674,416,2025-11-04 10:59:46,76625.38
823,440,2026-06-17 14:29:26,92530.81
827,440,2025-11-07 10:13:09,40759.39
1425,433,2026-02-28 09:06:23,63112.96
756,403,2025-05-28 00:52:49,61156.2
846,407,2025-08-03 09:31:52,47263.24
837,425,2025-08-13 08:34:37,16457.55
758,434,2026-03-30 01:32:12,34914.5
1051,434,2026-01-10 18:59:03,43056.87
1130,428,2025-04-02 17:56:54,21596.83
884,402,2025-04-27 09:48:03,44496.12
1429,442,2024-10-27 23:07:52,13200.3
1307,431,2025-12-23 00:04:16,23967.45
826,415,2025-05-11 00:12:34,27337.8
1411,434,2025-01-11 09:58:57,73634.52
1062,405,2025-09-29 16:30:15,48811.77
1101,415,2025-04-19 04:28:41,84321.31
1213,405,2025-10-15 04:26:47,61544.58
1322,430,2025-01-28 13:35:49,64315.74
912,404,2025-11-11 05:15:50,42246.68
1395,402,2026-04-06 04:47:58,24565.3
1215,432,2024-10-26 18:05:09,76871.71
1283,447,2026-01-15 04:45:44,7466.71
1368,423,2025-04-27 06:40:15,45475.05
1150,406,2026-04-10 13:18:14,51950.5
1106,437,2025-08-21 11:28:48,40355.73
1096,403,2025-01-02 01:44:55,47183.59
1409,423,2026-02-24 11:33:43,22201.16
808,418,2026-06-01 05:57:13,50908.98
1352,442,2026-01-12 23:05:00,23908.24
1217,433,2024-09-04 14:55:32,70604.14
981,401,2025-08-27 16:34:06,44737.14
759,409,2026-05-15 00:33:53,32877.7
707,423,2026-01-25 12:13:21,73898.1
1127,426,2025-03-15 06:15:00,28734.28
1173,448,2025-05-20 08:37:06,88295.65
1015,412,2026-05-01 04:44:21,11069.16
563,421,2025-09-28 12:28:22,56427.71
535,440,2026-03-07 02:11:03,43420.22
886,405,2025-11-04 13:03:15,66141.98
1205,434,2025-11-04 17:42:01,35424.71
852,422,2024-10-18 14:50:27,15311.25
875,426,2024-10-02 03:58:16,52260.9
675,445,2026-06-07 16:36:32,47429.77
1146,411,2025-07-04 22:46:37,69229.8
696,404,2024-11-15 14:36:43,25774.87
509,412,2025-06-27 16:58:49,63184.81
713,423,2025-08-02 22:49:46,37758.32
1296,449,2025-08-26 12:30:45,76385.29
666,430,2025-08-14 04:32:06,41956.21
971,406,2026-01-05 18:24:06,68517.95
1013,423,2026-06-02 13:49:58,23336.83
949,427,2025-10-29 02:49:59,78894.33
789,409,2024-11-07 02:54:05,83303.74
1155,416,2026-02-16 00:09:52,53150.49
743,402,2025-01-06 20:10:07,53734.55
1106,438,2025-05-02 12:49:58,16921.44
869,406,2024-09-22 16:33:33,24983.43
525,443,2025-10-08 22:52:56,34403.01
650,447,2026-02-27 04:13:39,35431.7
1098,406,2024-09-16 18:20:42,95129.38
646,432,2025-10-02 21:35:39,32747.89
1162,444,2026-04-08 17:16:15,74821.6
513,418,2024-10-18 17:25:57,64181.37
776,431,2025-10-27 02:46:56,66537.64
1278,433,2026-03-13 07:34:41,11226.03
618,419,2026-04-01 07:59:40,52225.29
1167,402,2025-01-13 21:10:11,64263.4
1242,407,2026-03-03 14:25:59,71726.87
784,444,2025-07-03 09:56:19,78491.5
1277,409,2025-09-22 09:25:13,42226.28
1276,419,2024-09-01 03:33:07,45771.45
1388,415,2025-01-28 16:34:23,74968.17
1292,420,2025-08-22 00:24:03,66569.35
1266,435,2025-08-15 06:12:44,50859.38
1414,407,2025-02-09 18:55:46,94831.43
813,448,2025-04-08 11:32:10,51187.95
1298,435,2024-08-09 14:29:37,98724.49
1168,419,2025-09-26 11:27:52,20626.6
751,421,2024-12-07 17:43:06,75439.06
541,412,2026-06-27 04:08:13,4143.94
670,445,2024-12-08 21:05:54,43583.53
1025,424,2024-10-14 03:05:02,5132.3
1126,403,2026-07-14 10:18:49,7688.87
862,409,2026-03-23 06:50:13,83938.09
599,412,2026-05-12 19:59:49,39856.43
635,439,2026-01-28 02:19:58,17009.94
1222,403,2026-06-14 17:08:06,88803.67
886,448,2026-02-02 12:06:32,15081.1
1447,427,2025-06-22 23:08:03,51176.23
1231,448,2026-01-03 07:21:12,34112.74
986,433,2025-01-15 04:42:29,54838.83
932,443,2024-10-29 21:24:30,98076.82
909,416,2024-10-31 05:51:29,1688.0
811,439,2025-05-03 06:04:55,19079.9
1495,450,2025-01-13 05:18:01,27755.84
1305,450,2026-06-24 02:56:52,76165.24
1090,444,2026-04-23 01:04:19,23443.28
609,421,2024-08-22 14:08:38,67985.62
1136,431,2025-10-26 14:02:51,20313.06
1413,444,2025-11-21 06:01:07,13882.76
596,418,2025-02-08 03:24:56,66579.87
965,417,2025-08-06 10:50:43,9625.26
1288,444,2026-03-25 23:08:42,76201.38
1457,444,2026-05-20 11:31:09,19058.51
1259,440,2025-10-06 19:08:14,79005.08
1113,446,2025-02-16 12:37:08,38095.64
616,415,2025-07-01 17:31:36,47305.38
1353,416,2025-06-07 17:23:21,97067.48
542,417,2024-09-07 19:04:33,85416.11
1104,449,2024-11-02 08:18:28,52847.76
821,428,2026-02-07 15:58:56,49087.97
767,410,2025-03-02 16:36:04,4379.15
843,406,2025-12-26 10:55:37,97258.49
1172,417,2024-11-11 01:21:10,53757.63
785,418,2026-04-06 05:07:32,84066.13
1105,432,2025-09-17 01:36:21,8178.37
913,402,2024-12-05 12:13:04,82583.85
505,423,2026-04-05 12:04:52,67711.29
788,432,2025-01-17 09:16:40,9140.78
1494,411,2026-02-06 05:39:05,7931.39
693,415,2024-08-23 08:52:20,18180.73
651,446,2025-02-18 10:07:26,47401.26
595,425,2025-05-23 10:09:58,87650.43
1265,425,2025-01-27 13:10:10,57117.94
1437,447,2025-10-16 23:15:17,64189.33
593,434,2025-06-08 11:05:01,65239.71
1223,408,2024-12-11 21:52:46,49101.95
1108,429,2025-05-05 13:42:31,28371.53
1362,418,2024-12-24 07:13:46,5483.98
1199,403,2025-01-22 18:24:14,89513.43
1497,420,2025-01-22 23:47:28,51898.55
1242,431,2025-12-04 14:31:18,46002.13
1157,416,2026-04-15 01:42:30,12220.15
1170,448,2026-04-27 04:26:37,26622.48
697,412,2024-08-31 15:44:47,13721.31
648,439,2025-02-06 21:51:18,31295.18
1294,446,2025-12-22 02:25:13,80637.32
882,439,2025-12-01 23:29:00,47555.24
813,437,2024-09-07 02:49:10,69729.94
739,439,2025-06-24 09:31:52,45931.46
634,441,2025-01-20 22:31:31,99079.41
930,401,2024-09-25 14:23:47,11051.76
878,407,2025-04-04 10:40:10,67108.41
778,411,2025-02-15 21:01:02,59091.45
681,433,2025-08-16 21:23:58,50979.48
669,402,2025-09-24 07:08:18,93515.19
1401,450,2025-09-03 08:54:37,80253.59
1032,450,2024-09-12 11:16:46,93129.73
660,417,2026-01-17 09:15:04,56525.68
972,405,2026-01-21 12:22:21,57245.62
1061,416,2026-07-16 10:58:47,25532.32
733,448,2024-08-21 14:26:51,89754.73
567,424,2025-09-02 00:47:40,64049.79
889,420,2026-03-24 05:07:25,53420.26
545,408,2026-04-05 19:20:26,90046.96
927,415,2025-08-30 16:26:08,10728.28
1263,438,2024-11-25 01:54:32,73050.97
807,443,2025-03-16 01:59:22,89234.23
854,424,2026-08-03 02:43:25,27203.81
1368,445,2025-07-19 19:29:07,65954.5
1473,414,2025-12-15 15:23:45,76452.79
1497,405,2026-06-03 20:14:53,52020.44
1185,406,2025-09-17 06:04:41,67388.82
859,432,2025-04-30 01:37:41,96284.92
1284,448,2025-02-26 20:54:43,84881.79
671,407,2025-02-06 00:33:11,55855.72
1124,410,2025-01-15 13:52:13,36503.93
915,420,2025-11-01 04:16:19,71124.06
734,423,2026-03-24 10:41:40,42168.25
836,407,2026-01-28 10:15:40,12888.2
824,402,2026-04-19 17:54:20,6779.3
519,407,2025-06-15 13:01:17,92301.51
1299,442,2025-09-14 12:55:38,47945.43
716,445,2024-11-22 06:18:31,79603.0
1030,407,2025-07-17 10:05:10,62990.02
1242,436,2025-11-28 08:31:54,86965.33
556,408,2026-03-06 16:50:46,57730.55
994,419,2024-11-05 01:30:22,45992.42
1354,436,2026-05-04 05:23:40,80372.87
673,436,2025-07-06 08:07:00,48567.95
1326,417,2025-09-05 23:55:38,97001.02
1439,427,2026-03-27 03:08:26,63890.32
1466,407,2026-02-13 19:24:56,32366.85
676,440,2026-03-19 22:04:26,98060.64
1326,418,2026-06-14 01:40:10,19009.17
1035,406,2025-01-02 15:22:57,17968.07
674,445,2026-07-28 23:09:12,47100.13
1144,412,2026-03-25 20:54:32,20909.15
667,416,2026-07-10 06:51:08,1632.05
1056,418,2025-12-29 08:36:45,24422.74
702,419,2025-11-26 17:49:44,20770.68
1271,430,2025-11-19 07:49:19,77175.33
1445,439,2025-09-08 01:54:18,8836.69
1495,415,2026-08-06 05:07:31,56719.39
1111,442,2025-10-06 14:19:36,44536.66
920,437,2026-01-11 14:27:33,78201.78
1139,427,2025-12-01 11:21:39,13168.67
727,430,2026-02-20 05:29:02,3095.02
1094,412,2024-12-15 19:01:30,33832.76
1059,423,2024-11-06 01:22:15,2666.39
1077,443,2025-02-10 01:57:29,81180.42
696,413,2025-09-23 10:45:33,33781.3
736,406,2025-02-26 15:24:55,12386.25
580,430,2026-02-20 09:00:10,57974.24
1136,428,2024-09-08 11:55:01,96446.95
943,442,2024-11-02 17:59:47,9711.1
1173,411,2025-06-06 05:37:40,97781.32
810,426,2026-05-23 21:01:39,19470.1
1050,414,2026-05-08 17:35:06,93893.11
1332,432,2026-05-31 22:13:06,33526.47
1104,420,2026-07-26 23:01:29,3114.06
1340,436,2025-03-17 17:23:32,28261.43
984,402,2024-10-10 04:12:47,41948.96
850,418,2025-12-25 12:39:07,78011.19
1392,419,2025-05-15 07:54:01,74286.11
719,441,2024-09-29 14:52:55,99231.21
990,443,2025-04-14 07:16:20,16404.38
846,445,2026-02-21 11:22:25,48513.56
684,414,2025-06-10 06:22:55,45447.76
1227,424,2026-07-13 02:13:15,54040.93
801,423,2025-07-13 08:42:48,28227.97
643,411,2026-03-07 15:07:46,83203.93
1020,414,2025-01-22 19:57:04,47129.6
1270,441,2025-11-27 06:09:18,47278.29
1178,414,2026-06-13 23:23:26,61319.8
975,445,2024-08-10 03:03:19,1831.71
1288,410,2025-05-16 14:11:58,23893.69
1354,431,2025-11-06 04:42:53,63930.15
664,433,2025-01-16 17:15:21,43794.7
1126,411,2024-12-30 18:05:55,94859.35
1191,417,2025-04-20 04:25:18,68804.94
546,414,2026-06-05 10:20:58,55114.2
1083,413,2025-03-20 04:09:38,50030.27
1124,423,2025-06-24 08:34:44,43729.64
1455,418,2026-07-05 20:19:41,26225.54
1414,438,2026-02-24 05:26:58,82984.47
599,413,2026-06-25 06:09:44,1789.35
907,446,2026-06-05 15:33:16,14607.14
684,414,2026-04-14 16:26:22,9093.67
1339,441,2025-02-14 04:56:10,97350.56
693,421,2026-03-17 23:05:27,82735.09
884,403,2026-06-03 02:13:43,42990.83
1287,413,2026-08-05 09:38:34,10713.34
514,405,2024-12-19 12:23:43,55724.36
636,433,2025-02-07 06:36:34,70240.43
552,404,2024-08-19 00:02:45,13136.1
1277,446,2024-12-12 17:05:22,23535.09
695,419,2026-06-04 03:54:49,55505.25
1372,438,2025-07-21 13:51:45,78073.3
1057,447,2024-11-25 06:56:13,70898.11
1072,436,2025-09-16 09:12:26,99532.7
1246,413,2025-04-18 20:10:10,45916.15
964,445,2025-01-30 00:52:09,22474.62
969,414,2024-09-06 03:59:55,66287.22
694,410,2025-03-21 17:06:08,47960.15
541,436,2026-01-04 22:21:41,15732.44
1438,439,2025-02-04 14:36:40,57577.07
1364,445,2024-09-17 05:52:37,68470.77
548,422,2025-12-05 19:09:38,91543.61
837,414,2025-03-31 17:50:20,84282.84
1114,420,2026-07-15 18:31:28,57224.13
1446,440,2025-02-23 14:40:24,4270.35
1402,427,2024-12-06 14:10:54,48336.39
869,429,2024-11-18 08:38:37,87614.76
709,427,2025-01-02 19:47:18,2682.84
1075,449,2025-02-20 11:45:45,98315.94
797,441,2026-05-28 04:34:07,97056.91
1122,415,2026-01-18 06:40:19,47632.8
1258,412,2026-01-21 13:15:08,32439.89
1431,440,2025-09-28 18:43:40,42097.78
1102,433,2025-11-02 15:04:38,91332.24
806,429,2026-06-20 18:38:51,65117.25
581,429,2024-11-28 13:27:18,70330.45
1183,404,2025-12-04 19:10:09,6990.92
675,445,2026-01-13 07:40:08,64431.32
854,414,2025-10-22 21:05:44,28946.92
1102,424,2025-01-18 01:23:03,28070.13
1133,402,2026-04-24 05:14:52,57551.05
1383,406,2024-09-30 22:42:03,17113.5
762,407,2026-06-11 01:31:45,22568.94
585,421,2026-07-21 15:23:25,88518.99
785,407,2025-11-13 06:47:57,77202.09
1496,418,2025-12-16 18:18:54,29340.36
1177,408,2025-12-19 23:08:12,73201.62
510,438,2024-12-22 06:10:17,25619.01
1373,449,2025-08-01 17:04:44,42465.35
1011,423,2026-01-23 12:10:03,5508.93
1417,415,2025-12-31 03:53:18,31629.82
1144,408,2026-08-06 08:27:52,51513.96
1111,425,2026-07-28 09:53:01,60466.95
898,424,2024-08-13 21:23:34,19142.22
549,434,2025-12-12 14:29:35,14913.51
1438,426,2025-12-06 19:19:03,97295.43
1386,443,2025-12-30 03:54:05,48601.66
503,424,2025-05-12 15:02:13,59985.87
799,407,2025-05-09 12:59:29,76835.71
674,424,2025-03-13 07:52:48,12312.1
768,408,2025-09-18 01:41:30,38791.23
797,427,2026-02-08 03:42:34,3024.71
1460,424,2024-10-09 11:55:28,51666.31
1174,412,2025-11-29 18:43:23,7104.35
890,442,2025-03-15 11:57:31,80699.04
1449,436,2025-11-22 13:27:03,24033.5
618,440,2025-01-26 23:42:55,8805.65
1117,420,2025-06-22 17:56:33,50989.14
888,420,2024-12-23 22:40:30,65056.02
569,415,2025-04-27 06:34:21,30162.7
628,443,2025-01-27 02:15:13,53531.75
1061,448,2026-05-19 08:53:47,72708.29
1278,427,2026-02-01 11:27:15,37126.53
1043,433,2025-05-12 12:19:42,90324.53
820,422,2025-04-23 19:37:15,28102.13
929,435,2025-06-29 11:28:25,10376.3
1129,437,2025-04-27 11:01:25,19616.28
941,446,2025-10-02 17:30:25,30017.42
1149,445,2026-04-26 19:29:45,69722.16
1074,443,2025-07-27 09:54:48,39674.47
538,401,2025-04-13 17:08:19,36813.4
1428,405,2025-02-15 16:42:26,96159.74
1431,435,2026-05-26 09:51:48,70234.47
1366,442,2026-03-09 21:59:09,59920.37
504,440,2024-08-14 00:08:28,68275.78
1323,444,2024-12-13 19:30:42,98148.83
768,406,2024-08-18 11:54:57,86204.5
1330,429,2026-02-08 03:52:01,18465.22
509,446,2026-07-09 23:17:02,43809.25
952,447,2026-03-11 18:37:32,20071.88
1213,407,2025-10-01 00:58:34,81933.79
1434,427,2025-09-17 02:35:43,6968.74
921,423,2025-08-19 15:24:34,72417.43
950,429,2025-01-07 15:48:28,59906.54
939,432,2026-07-04 12:25:02,82115.12
1394,404,2026-05-05 20:17:55,62430.86
529,444,2024-11-01 13:38:36,40547.5
991,407,2025-07-15 09:16:28,67820.49
1386,418,2024-12-13 13:44:10,36541.36
980,447,2024-12-12 14:12:00,13855.79
1347,441,2025-10-15 20:50:35,63557.61
1118,439,2024-10-05 18:35:43,6514.49
875,430,2025-07-18 14:05:23,51345.82
1229,449,2025-05-10 20:01:28,77822.36
1499,408,2025-07-27 17:21:46,10847.24
686,429,2025-09-11 19:04:34,7698.79
1250,417,2024-10-24 09:21:41,91190.51
714,422,2025-05-12 08:17:34,23974.04
811,441,2025-05-11 01:07:43,91017.63
1066,401,2026-02-26 04:45:11,38872.71
570,422,2025-02-20 15:26:40,11428.97
1115,436,2024-08-20 21:36:00,47810.18
579,440,2026-02-25 21:13:06,9000.39
692,408,2026-03-01 00:08:08,36493.57
1154,406,2024-10-29 05:57:18,17451.51
667,429,2025-11-20 12:28:25,58344.31
1047,412,2024-08-31 04:35:01,84731.68
1422,412,2025-07-19 12:34:25,93945.76
510,430,2025-09-15 00:59:09,69039.26
725,418,2025-02-24 00:17:06,19672.74
1324,432,2025-09-19 15:26:35,55189.32
718,439,2026-03-29 15:23:29,43882.86
1430,450,2024-11-01 08:00:36,21076.76
592,425,2025-12-03 05:22:41,50622.06
1263,435,2025-10-22 05:13:13,40796.18
1438,413,2024-11-06 20:04:19,21811.49
689,433,2025-03-16 11:08:22,11705.19
1139,444,2024-11-05 03:02:56,46246.28
1101,437,2025-04-07 06:42:12,4223.22
1248,411,2025-09-09 05:05:56,58675.49
993,425,2026-04-23 00:01:50,42871.59
931,407,2025-09-16 20:51:01,24907.48
1044,410,2025-04-19 17:44:49,89150.16
789,401,2026-03-19 10:40:57,50295.44
1225,405,2025-10-02 11:17:01,12318.4
1212,424,2024-09-03 00:22:53,63375.47
592,443,2024-10-05 19:52:23,35831.1
1487,447,2025-01-09 08:53:38,78105.24
736,426,2026-04-09 23:48:41,62926.66
883,426,2026-07-03 23:21:51,3059.2
758,409,2026-02-13 15:21:43,53348.27
1180,446,2025-11-28 21:34:32,65098.43
1054,432,2025-10-16 08:21:21,19035.92
1035,417,2026-04-18 11:18:15,90827.46
1349,443,2025-02-07 04:16:47,67108.56
1145,431,2024-09-18 13:18:48,82027.58
1330,424,2025-06-09 19:58:13,43908.76
578,431,2026-05-09 15:54:15,32586.3
1234,401,2025-06-24 03:53:49,63002.31
936,406,2026-08-02 18:55:59,2869.37
909,407,2025-02-04 12:41:58,35947.57
1291,422,2026-01-24 17:32:46,4682.64
1382,418,2024-12-17 05:26:06,80018.1
533,410,2024-10-30 01:00:44,44596.87
678,441,2026-01-18 03:58:12,76011.6
1185,432,2024-11-05 00:33:55,14677.23
788,411,2026-04-27 14:52:13,99019.65
