Order_Id,Product_Id,Quantity,Unit_Price
4283,236,3,6030.72
4305,216,5,18012.95
1547,250,3,38832.83
1533,233,1,7947.46
1056,226,3,6384.18
5059,238,5,27346.15
1969,255,4,5259.51
4227,221,5,21706.98
5928,206,5,49300.0
1554,281,4,7250.43
5401,208,1,34456.24
5715,250,4,10876.57
1214,296,3,36577.24
4405,234,5,19710.4
4188,246,3,44838.45
2298,238,5,28884.32
3188,229,2,35892.33
5886,208,3,47198.92
1263,252,2,43614.2
5358,258,5,22188.04
2904,278,1,41815.56
2193,259,3,35223.87
3396,208,1,45743.23
2580,213,2,41604.87
5817,242,2,978.75
2546,256,3,30024.25
3136,274,4,40045.62
4101,291,5,42890.01
5060,287,4,22097.69
4978,238,4,44879.33
1829,268,5,16654.73
4167,206,4,5613.62
5467,262,3,5687.56
3324,257,1,39513.23
3744,238,2,30942.99
3840,223,1,31019.18
3895,288,4,16801.27
5570,276,4,32697.94
1517,251,4,8519.45
4537,273,1,25359.86
5838,287,2,1810.48
2501,238,5,4943.38
1364,278,2,14260.94
5861,216,4,37863.39
4674,266,5,22711.57
2316,295,1,6242.19
5288,210,1,172.55
1806,278,2,3751.94
4866,220,5,19721.31
1586,290,2,418.31
3776,289,1,35927.15
5162,227,2,12359.16
4121,224,2,22478.28
2535,278,1,41437.68
5308,218,2,29723.95
2409,232,2,36278.1
2356,249,2,46124.86
4874,245,4,29516.46
3350,225,2,34565.04
3103,209,1,33372.08
2671,212,3,12361.75
1415,233,4,14937.52
2649,257,4,3541.66
5336,203,5,49234.34
3287,210,2,17988.24
2242,261,2,46723.93
4110,250,5,27012.53
2223,282,2,29641.56
4005,292,4,39135.97
1643,289,4,25519.92
2429,233,1,1343.77
2914,294,5,37510.64
3821,227,5,9198.23
4581,226,3,8335.32
3463,227,3,15795.2
4628,232,3,18152.53
3230,248,1,25828.44
5358,281,3,37057.55
1913,280,4,4194.9
5659,258,5,39516.9
2653,297,5,25163.52
1717,297,5,22696.01
5290,261,2,24042.6
5776,214,5,17255.06
2297,299,5,19957.16
3490,258,1,31789.32
1507,278,5,22223.41
3588,238,1,37339.57
4254,275,4,15430.18
1779,202,3,32132.81
5692,260,3,47267.55
3869,254,4,40562.6
2855,208,1,3658.46
1873,254,2,20357.01
5893,261,2,21146.45
4302,251,2,21864.64
2850,261,2,46341.87
2595,272,5,230.89
3402,223,2,42467.93
2433,284,2,42763.36
5178,206,5,2470.81
2396,246,3,528.13
3663,213,1,4553.42
4671,288,3,15740.13
5719,278,5,852.13
1133,215,3,38387.79
1433,244,3,42415.83
2362,254,3,27790.15
3313,221,5,37107.97
3550,282,3,2791.47
5455,286,1,29175.33
1528,234,2,47164.07
1343,230,1,15497.76
5340,296,3,41873.55
3099,266,3,35465.93
2123,289,4,18732.73
4375,289,5,11858.88
2909,265,5,36396.95
4427,296,5,6187.59
3207,272,4,28413.49
2607,215,1,32434.5
4001,242,4,3747.02
3286,227,3,32919.54
1125,224,5,36577.42
5922,252,3,25572.33
4187,208,3,23436.01
5867,254,1,35436.52
3406,265,4,8953.25
3971,274,4,10139.98
5835,212,4,41737.55
4162,229,1,45508.01
5555,262,2,27005.32
5259,268,3,43470.39
4499,207,5,32902.44
3888,286,5,40106.08
3080,282,1,15690.14
3255,277,2,29128.78
2971,206,5,25065.99
3918,259,3,1969.13
3630,239,4,14935.36
5473,249,4,41439.71
5111,215,4,37602.18
5414,291,2,17033.39
1556,293,4,45375.38
3486,242,4,13284.66
1859,254,4,46047.66
2883,249,1,48657.18
3955,229,3,33733.35
3779,236,4,235.81
4693,241,2,49650.6
2138,233,5,36282.21
2899,275,1,25289.67
4914,278,5,47536.64
2249,228,1,33503.0
1814,274,5,18284.72
5781,210,2,41173.33
5983,216,4,351.8
2868,205,3,34752.94
5639,286,4,37199.34
5009,214,3,43122.8
3606,269,2,30561.9
2463,250,4,21414.25
5700,234,4,37757.79
4493,263,3,33160.71
2057,294,5,41837.1
1456,255,1,19542.76
2876,218,4,31432.03
1757,269,1,19740.07
3460,229,5,9118.29
1394,282,4,11844.29
3712,205,5,40979.77
5315,209,5,4595.0
2921,206,1,17344.79
1069,225,5,29497.04
5499,229,1,7671.41
2845,253,5,12224.05
3987,265,5,33311.94
1731,251,1,29234.63
5823,294,5,43320.98
4006,274,5,468.55
1393,264,5,44031.95
5476,266,2,13975.54
2572,205,5,24837.08
5222,257,2,2522.78
2121,279,4,45277.36
3411,291,4,17291.89
2596,264,4,14579.37
3208,300,5,24823.71
4601,293,5,26906.8
4126,258,3,41120.25
1251,253,1,1041.51
3411,209,5,33208.6
5706,207,1,32494.36
3375,261,3,40232.62
3597,208,1,29401.32
5072,257,4,34460.61
1887,265,2,4395.25
1785,222,1,19796.0
1508,265,2,28895.86
5342,287,3,25593.7
1935,286,4,15316.88
5603,265,3,25883.79
2147,239,1,31736.93
3350,203,1,46549.66
3184,242,5,28651.96
3077,243,5,22449.6
1508,246,3,38381.54
1047,282,5,45619.57
3127,239,2,22656.16
5102,257,4,43243.83
2133,272,3,10947.75
2869,284,3,2639.85
4645,270,4,29806.87
2594,274,3,38509.98
1118,242,5,29535.97
1931,299,3,32436.72
5417,257,2,8548.49
4150,242,3,46304.41
3193,210,4,21238.31
1523,248,3,48234.47
2663,207,5,38602.5
2430,216,4,9694.13
4775,263,1,27898.94
2195,279,5,23232.42
5163,203,3,13034.39
2584,259,1,5940.02
3997,241,4,1006.83
1877,228,3,34591.65
4609,253,4,47571.28
1938,251,1,39018.17
3652,249,3,38866.27
2583,288,1,43775.71
2956,281,5,48861.02
2657,224,3,4362.5
3624,268,2,2730.05
2369,287,5,24708.42
3608,233,1,47016.54
2892,284,4,11961.33
5250,220,1,9373.41
5573,274,1,11781.53
1125,293,2,26273.36
3281,285,4,47727.02
3569,223,5,34048.98
3261,286,2,36516.75
1630,254,2,13597.86
2192,274,5,31553.58
2176,256,3,14339.14
1522,270,3,18872.47
4135,249,3,20205.09
4829,216,1,4207.37
3285,249,5,17011.72
2480,248,1,17869.15
2030,263,4,18639.09
3378,239,4,13683.68
4287,255,4,49427.39
4457,270,5,597.76
1430,260,5,15541.52
4498,237,3,25257.21
2406,247,4,46227.59
5342,297,1,34872.14
4035,226,2,22321.64
1301,236,4,15964.26
5649,285,3,28201.04
3397,290,3,26951.64
3063,254,5,3780.78
5784,238,2,40501.23
5414,245,2,39488.19
5717,263,4,36834.37
3418,222,5,48459.66
5445,234,4,6052.4
2640,290,2,38556.39
3112,237,5,5406.38
5743,255,3,5571.69
4626,260,3,48472.19
3866,235,5,3586.16
5956,249,5,5839.79
4635,237,1,36015.38
2561,292,5,39405.83
1982,243,3,16864.04
1970,236,5,28786.45
2374,224,1,11769.81
4709,236,1,10784.39
5828,277,5,10576.19
4641,215,1,15013.48
4490,224,4,48173.38
1130,242,2,23375.31
2788,243,1,39862.17
4522,260,5,2150.35
4515,215,1,20570.22
4374,279,3,13718.13
3624,204,3,34784.3
2808,258,5,1277.17
2208,257,5,2821.88
4813,297,3,49234.59
1620,263,2,47859.08
4998,291,3,43278.75
1163,246,5,28195.62
2978,223,2,37505.2
2408,258,1,25650.07
1906,216,1,15151.25
2343,201,1,21151.33
5259,229,3,5291.4
4584,237,1,14391.73
1060,205,1,44799.21
3260,209,1,12298.45
1936,280,5,7653.63
5043,299,1,33761.37
4844,213,1,2463.47
1290,265,2,47555.62
3457,210,3,8771.4
4354,272,4,39673.61
5067,259,1,40308.03
2924,212,3,32513.62
2535,203,2,40932.09
4153,212,5,33747.08
2237,246,1,43364.5
2226,273,4,12459.37
3385,275,3,9100.78
3220,282,5,26688.86
2571,300,2,15638.76
4794,257,1,45321.57
4467,256,1,20700.99
2527,256,5,17829.24
4691,233,5,45814.05
5574,236,1,25072.67
4217,279,5,4203.37
1979,210,1,17071.23
2371,253,4,38343.29
3833,255,1,7517.29
4012,291,5,5073.23
4317,256,5,40743.08
3952,266,2,40980.97
3952,264,3,33541.88
1724,201,1,4557.05
5989,209,2,48527.34
2477,210,1,1546.75
2087,263,2,45014.73
5737,213,3,26421.39
1396,248,2,33252.72
2586,219,5,26808.63
2021,244,2,10642.28
3232,298,4,27332.97
1763,226,4,12320.25
2363,204,5,41276.69
4229,201,4,18743.65
1397,265,2,16623.51
1668,269,3,16049.57
5628,290,5,49819.2
1015,277,2,11933.5
1614,294,4,18325.58
5569,276,4,29969.48
5240,295,2,7748.76
4281,220,3,43522.63
3097,297,2,48600.99
4030,273,2,31141.29
2483,254,2,15726.37
3606,251,3,44547.5
2283,258,4,30018.92
4686,236,1,1247.03
1128,241,5,28824.21
4555,204,1,31267.87
3495,229,1,43895.81
5294,227,1,15744.32
1915,294,1,6717.27
1597,241,4,44013.64
2973,252,3,37244.74
1299,235,5,23616.29
4137,273,4,46205.78
3981,267,1,35424.75
2233,244,5,26534.3
5479,246,4,1927.59
1144,248,4,5537.97
4452,263,4,32053.69
4903,215,2,980.7
5655,280,5,8332.37
1773,224,4,33108.52
4966,267,1,440.43
3164,291,2,36788.63
2774,205,3,36061.72
3236,247,2,44571.0
5343,217,2,9947.21
2688,283,3,13463.49
2609,281,4,48975.78
2508,223,1,12570.93
3154,271,3,36368.65
3068,222,3,4468.09
1777,202,1,19419.21
3815,264,2,47775.28
2148,284,3,30529.61
1208,280,4,16419.3
4178,223,2,827.47
4819,218,5,37877.87
3858,291,5,37999.95
2315,201,1,9579.88
1402,231,5,14615.54
2962,208,2,18535.93
1797,246,4,32114.38
5930,257,4,47543.08
3020,205,4,8411.38
5264,213,2,48741.86
2213,239,5,10567.77
4668,280,5,26095.48
4398,298,2,14616.28
1674,273,3,13540.88
1364,262,4,37946.12
2837,258,4,31964.37
3735,279,1,9559.03
2100,265,4,16431.99
1824,246,3,15230.61
4902,260,3,42036.79
1183,270,1,43870.34
5075,233,2,32563.75
4050,204,2,45930.35
2557,260,4,15404.49
4544,246,1,28403.78
2562,276,2,43100.92
2753,202,1,6700.56
1917,296,1,48814.8
2438,293,3,45470.74
3051,228,1,35102.73
5976,261,3,24027.24
3560,269,5,6313.57
5684,286,1,4681.44
2180,220,1,36139.62
5249,231,5,37045.7
4385,258,5,16684.2
5564,278,3,27817.99
3523,296,2,126.65
3513,275,5,14532.17
5635,224,1,25674.47
3565,238,3,31704.48
3614,250,5,29461.48
1891,279,3,25537.19
4103,255,2,46520.42
3837,253,5,14286.49
1697,277,3,10666.81
5825,211,5,39884.49
5241,208,5,40343.78
3825,239,3,25563.37
3567,266,1,18387.99
3807,233,1,1893.32
1541,267,4,36906.97
5987,230,5,1312.75
1367,292,4,37926.45
4948,210,3,37793.22
1564,298,3,13565.51
3926,297,4,23112.8
5850,202,4,36662.03
4450,290,1,26683.86
3083,288,4,45136.74
1399,213,3,14350.98
3335,267,4,26996.5
5748,232,3,47586.87
1842,260,1,26877.93
3055,251,2,15321.53
3037,233,4,22945.0
1994,255,2,41279.24
5261,270,5,37286.7
2441,238,4,9484.7
3605,206,1,13792.91
1255,249,5,8994.59
1330,293,2,4063.38
4581,246,2,21159.49
4925,293,2,4113.05
5991,288,1,38688.76
1611,213,3,27948.79
4496,276,5,33228.73
1449,271,5,18668.91
1656,214,3,46780.02
1879,285,2,5723.36
4336,259,2,23960.46
4800,299,4,36435.21
1221,216,5,16539.81
5001,255,4,26770.45
5316,202,4,19136.7
4839,295,4,2230.33
1641,298,2,27931.64
4825,287,5,35476.17
5525,295,4,38342.33
2978,262,4,10338.52
1671,276,3,32405.64
2807,289,2,21704.14
2512,292,4,29976.58
1959,263,5,5689.11
5782,298,2,13811.67
4911,280,4,19499.48
5006,239,3,21711.85
4087,204,1,40776.9
4145,202,1,4295.47
2413,260,2,5806.37
3412,250,1,16595.66
1372,213,3,29492.38
3188,234,2,30379.64
4922,232,1,30123.54
2540,231,4,41803.82
5499,203,1,47440.05
2053,244,3,25036.24
4334,279,1,39744.13
3745,284,5,4459.78
5573,204,2,25076.32
1146,283,1,36035.7
3322,216,1,26304.62
3610,270,3,12061.5
3959,279,4,37173.39
5245,252,1,47815.29
3318,206,4,24727.7
5945,206,3,42085.77
5363,226,5,23035.63
2221,298,1,46452.94
2899,288,1,20880.74
2212,222,5,672.21
4749,243,1,44642.36
1297,284,1,30253.27
5381,244,4,12531.34
2904,214,5,46357.23
1705,245,3,39979.29
5339,286,3,37862.82
3042,232,2,42434.6
2396,216,2,46710.75
2189,205,4,36009.12
4457,259,3,2948.62
1801,275,5,15980.34
5296,234,4,16197.45
5036,253,3,32165.28
5587,270,4,27115.34
2987,294,3,27072.39
5934,228,5,18885.45
2511,222,2,46666.88
4641,234,2,18288.67
3779,295,1,28560.73
3292,297,2,39235.2
2120,226,3,1406.84
4072,267,3,907.37
4646,211,2,42819.83
2935,206,5,1045.36
3058,253,1,18396.6
5743,240,2,18914.38
5822,259,4,30498.16
2500,242,4,16783.36
2010,237,1,46827.6
5566,274,5,6946.69
5988,265,2,11435.82
2865,279,3,36535.18
4257,288,4,49483.17
2932,270,5,570.98
3273,257,3,29233.28
3935,289,4,39137.81
5414,208,5,22101.07
5568,239,4,9394.57
3026,217,5,1992.87
2930,284,1,6747.52
3617,251,1,23389.83
3680,230,3,1134.03
2843,291,2,43495.4
4448,296,2,49753.27
4606,265,1,27817.23
2086,257,3,21431.44
5682,262,2,46094.61
1903,291,4,30718.46
2041,218,4,49465.69
5243,204,1,43598.81
3837,260,1,39639.62
3291,239,1,20890.66
3620,209,3,22732.93
3743,287,2,37585.34
4425,271,1,7635.61
2665,225,1,16967.06
5379,205,2,28048.12
2192,282,5,5635.04
1335,235,5,32244.31
5259,259,2,10370.25
2289,253,3,10103.86
5167,299,4,34475.5
4163,247,2,36173.16
3533,242,4,1672.41
2300,209,1,38448.62
1356,251,1,21517.26
3575,239,3,16424.25
3421,280,3,37253.85
1358,225,5,15970.38
1617,264,3,29957.13
2674,277,2,37534.54
2213,222,4,12352.59
4377,271,1,7931.4
2976,238,4,20451.58
3178,272,2,27355.97
5937,262,5,18839.49
5653,300,5,45146.27
2867,240,3,44351.06
4290,205,4,14602.44
1288,263,5,32239.49
5994,292,2,10399.64
4631,213,1,2647.43
1016,290,1,11864.45
5911,292,4,23039.78
3626,231,5,28321.72
1334,220,1,22102.16
5077,287,4,32706.18
2678,224,1,9062.12
2971,232,4,36454.74
5561,296,1,40305.82
3317,214,4,17915.71
2094,209,3,18262.24
5340,299,3,44942.38
5295,262,3,28482.47
5970,280,1,8074.17
3121,261,2,28964.1
3178,202,4,23552.76
5929,274,2,33130.41
4301,249,2,42865.27
2700,282,4,36398.9
2403,275,2,13343.27
4617,223,3,48480.05
5524,217,1,40616.34
5439,262,2,11396.82
3862,296,3,31351.06
2550,233,5,2050.97
5867,224,3,16667.57
2956,251,5,42918.89
1770,244,5,10964.1
5823,276,3,11352.66
5504,242,5,27167.12
5905,249,5,42837.6
1075,267,4,38237.05
4409,281,2,39958.84
5602,224,5,397.3
5590,248,1,37505.75
5553,238,4,13365.42
3187,288,5,7858.89
5601,293,3,41060.47
2943,202,2,6470.67
3910,266,1,27090.13
2391,213,3,2259.24
4917,251,1,36141.01
3089,235,4,39259.87
4616,249,3,26197.36
1263,271,5,27464.17
4342,285,5,2349.9
4758,213,1,32437.38
3721,281,1,9663.28
3058,242,4,17081.0
2067,215,3,44358.08
2028,288,2,13639.72
1512,282,2,6089.7
3276,211,4,25055.21
2222,261,2,41659.7
3086,216,3,32881.91
4268,231,4,26029.32
4333,228,5,29579.02
3557,212,4,16090.06
2117,234,2,39464.22
5416,214,2,33491.44
5931,297,1,5100.98
4978,224,1,2890.24
2569,270,2,29444.59
1586,288,1,33314.82
4303,275,3,5851.29
2928,241,2,37614.98
4892,255,3,16866.14
4895,235,3,45242.27
3323,230,5,2750.54
4523,293,1,25807.87
3757,265,5,42723.84
5601,298,1,29644.4
2171,218,5,1809.73
2174,270,3,22935.23
2678,217,5,21935.62
5374,253,1,30463.57
4565,206,1,38917.09
3224,202,3,41420.68
4648,289,4,45684.45
1511,294,1,25915.21
2638,272,3,18279.8
1447,288,5,30902.35
1940,280,2,27695.02
1961,220,1,49643.26
5183,272,1,586.35
4795,248,3,45115.83
2313,247,2,15073.78
5427,230,4,24719.41
4455,271,4,33898.27
3743,299,1,14561.46
4527,270,2,40064.25
2770,224,3,11200.07
4935,237,2,9479.89
2018,245,4,46425.4
1779,285,3,32531.33
1045,210,3,36831.68
2624,265,4,3996.07
4218,205,2,39773.76
5567,259,2,17327.06
1975,275,5,21681.86
4909,257,3,15630.76
1506,213,5,18410.1
1922,298,1,19374.72
3945,240,1,22256.55
2353,298,2,20761.14
3193,283,1,32212.55
5502,250,2,34101.94
4681,231,1,32785.52
5874,257,1,28925.58
4293,237,2,48166.27
4125,288,5,33798.43
3789,214,3,36172.9
3304,226,4,1580.68
1997,263,3,2002.57
5348,262,3,48483.98
2385,278,1,31141.98
4208,235,2,33867.48
2686,221,1,10210.67
4699,213,2,16560.62
4097,230,1,35707.54
2851,282,4,18358.18
5235,203,4,35796.99
2397,227,5,32433.37
5968,220,5,40827.09
1084,215,4,11201.1
3414,237,4,26110.86
2682,247,4,18156.38
3130,291,4,2173.43
3641,288,1,49586.03
4767,214,5,32979.24
3296,236,3,5816.28
2163,233,5,22999.85
5203,230,1,31346.6
3314,270,5,29549.73
1885,278,3,38761.26
4365,220,4,23712.06
1148,242,3,28612.77
1040,212,4,6251.44
2158,280,2,897.61
1720,220,4,7022.28
4659,281,2,32361.5
4952,252,5,44896.99
5461,291,1,43750.79
2194,298,2,20729.77
2633,254,4,16775.5
1749,231,3,32260.03
1543,219,1,12082.65
5424,230,5,48000.97
1466,292,4,12497.73
2247,224,1,1085.69
2084,296,5,29694.47
3799,203,1,14600.01
5003,201,3,21437.19
2101,202,4,32795.49
5923,250,1,26310.92
4714,297,4,42638.53
5435,241,3,48476.12
5290,235,5,18644.05
1172,299,3,32034.08
2483,245,3,17792.61
3695,286,4,20914.47
3473,284,5,12563.34
2740,286,4,32931.62
1105,243,4,14474.55
5110,203,4,9684.41
4342,268,3,18141.69
1525,255,4,32258.3
2611,217,5,46906.35
5018,232,4,14375.43
3479,294,1,17026.77
3715,293,3,20433.33
4650,279,4,4973.69
4281,235,4,3553.56
1860,281,5,22766.27
4187,296,5,3991.43
5668,204,5,333.53
1613,252,5,48028.75
4966,293,2,15961.8
5412,242,1,38156.03
4543,232,3,15137.9
5861,242,1,40409.08
4421,296,4,22817.25
2618,201,3,45413.04
1748,269,5,7190.75
5281,260,3,11621.42
4425,285,5,38368.47
5911,247,3,42258.34
3551,211,1,40472.11
3066,223,5,19357.85
5372,270,5,4385.55
5611,267,2,29211.95
4265,268,5,43653.71
4072,257,5,9079.64
5106,228,5,3217.01
4450,290,4,27798.68
1772,243,4,38717.79
5147,273,5,49157.8
4076,245,1,11666.11
2476,280,2,16299.44
1364,236,5,33760.49
1595,209,1,17280.13
3375,299,4,30927.57
2252,253,3,3932.72
1458,206,4,36412.99
3359,293,5,29069.1
3242,214,3,40599.74
5372,230,4,34426.53
1468,277,3,24478.44
1995,201,3,14815.62
4285,295,5,27134.06
3716,244,5,21746.34
1214,288,5,29406.05
5955,210,1,28365.51
2549,268,1,37520.86
2736,245,2,35298.19
1693,221,1,46107.55
2849,293,1,13404.77
4490,274,4,2528.9
3187,211,4,8689.78
4189,217,5,38921.11
5109,285,3,41598.34
2966,276,3,44275.22
5699,233,5,4873.76
1462,282,2,10596.73
3452,244,4,14220.96
2255,248,3,39449.23
2770,275,5,2157.72
5274,269,3,37187.29
3055,220,5,19915.01
3731,237,2,38103.81
1571,233,5,25841.32
5115,243,1,13853.05
1924,267,2,26518.28
3104,233,5,19372.32
1883,269,1,9202.97
5961,244,3,42943.57
3592,217,3,33393.83
4046,277,5,36873.62
2617,230,3,24763.84
2796,256,4,22092.06
3078,208,5,12522.66
3580,286,4,28647.18
5022,203,2,36935.93
3897,268,2,5468.77
5846,212,3,44433.54
1919,209,3,22621.44
1876,284,3,5297.32
4018,233,2,31529.81
5450,285,2,20195.85
3100,250,3,47225.82
1836,297,2,44622.26
2798,256,5,37494.76
4725,289,1,807.65
4439,286,1,38691.04
5492,288,4,46673.2
5790,277,2,229.45
1854,286,1,1872.62
5975,202,4,34156.45
2507,239,2,7444.84
1447,229,1,26146.15
4640,210,4,37166.43
5239,243,2,15395.7
5618,241,3,26048.65
4092,241,3,33580.65
2705,300,2,14141.81
3329,215,4,6502.92
5564,249,5,618.91
1777,294,3,36308.25
3721,275,2,2383.1
4553,203,4,17612.14
3831,244,2,15799.1
2411,277,2,36284.94
1694,291,1,45556.27
4792,270,5,9143.56
4112,231,1,14734.1
2494,218,4,38648.13
5548,252,3,42842.8
3126,295,4,4106.11
2521,268,2,37963.49
1233,259,2,41445.92
4896,234,1,4091.95
1951,249,5,28653.92
3362,273,4,38318.92
2322,210,5,25046.65
3327,241,2,15056.21
3295,265,5,13835.44
2514,238,5,6544.85
1129,267,3,3905.46
5491,241,4,26454.28
2878,287,2,21891.57
4493,250,5,49033.8
5852,257,2,44332.57
1098,252,3,1945.6
1547,221,2,37703.17
1276,246,3,49961.51
1547,259,2,37175.89
1277,240,2,16834.2
4577,216,3,14757.08
1788,205,1,14001.5
4420,277,3,12989.02
3397,287,4,45392.11
2047,285,2,22737.97
2160,229,3,7140.42
2832,272,5,30040.84
1516,289,5,49718.67
2532,211,5,48217.27
2319,274,5,13741.56
2019,220,3,27187.49
3438,294,1,49244.05
5074,274,1,29006.52
3014,254,5,28558.44
4842,217,3,14834.08
2928,249,2,42661.9
5396,232,5,10961.75
5890,282,4,20297.21
5008,215,5,5908.49
1563,203,4,39056.35
1856,240,3,45677.33
5733,299,5,6070.28
4407,244,3,22367.0
2866,220,3,11995.85
5020,202,4,38293.23
2925,222,3,17082.97
3714,235,1,37239.41
2957,289,4,15348.94
3220,233,3,18084.51
5627,250,5,9616.71
1632,206,3,31367.66
1178,296,2,6985.1
4066,245,1,48625.88
4387,239,5,10745.04
5427,300,2,6256.12
5559,272,4,27276.37
3757,279,5,15348.14
1340,258,1,2727.53
2409,267,4,2093.14
5530,240,3,729.81
3254,231,3,43195.33
3052,266,1,33241.75
2638,298,5,43350.4
3033,206,5,7796.87
3616,238,1,3838.35
5712,285,5,15292.7
3378,273,4,14814.53
1064,258,5,30551.34
2099,251,5,18735.67
1436,262,3,17293.26
1990,223,2,39185.81
1342,276,3,27548.65
1880,258,4,14686.01
2048,220,5,7840.09
5096,205,5,7637.32
2316,277,1,20537.85
1450,270,5,20784.07
2749,299,1,3797.24
4147,298,1,32770.19
2315,221,3,38321.67
3727,251,2,13602.63
2204,242,3,17602.92
1888,221,3,29469.33
3359,205,3,44578.97
4353,249,4,10387.01
2794,296,5,16554.07
5388,297,2,24525.9
4025,279,5,34429.25
3692,222,5,26987.81
1482,270,3,9941.27
4012,211,4,10830.83
2604,210,5,38361.92
4837,201,1,33997.16
5071,267,5,37490.03
3023,225,2,4227.37
2572,300,3,10314.08
4387,263,5,1912.17
4637,218,1,11438.83
4755,239,3,39355.83
3494,265,1,49138.93
3057,213,4,13187.81
3627,240,1,20711.51
4447,252,3,31181.91
4343,264,5,38921.16
1224,289,1,671.71
3081,263,2,17256.85
3811,215,2,7014.7
4654,290,4,22143.62
4097,219,1,7182.5
1962,233,5,4159.16
1740,245,2,21569.41
5871,268,2,48694.31
1995,249,5,27295.02
5335,233,1,23002.84
2776,235,1,7689.84
3989,265,2,14395.41
3944,237,2,27819.8
2116,291,1,23847.87
5400,274,4,46960.43
1269,221,4,13405.44
2269,269,2,49816.86
1723,204,4,31636.99
3395,288,1,4705.23
1745,230,1,19883.62
1475,258,2,18240.62
1207,286,2,781.26
1678,253,5,9142.75
2904,233,1,9496.75
3031,261,4,16021.37
4730,250,4,825.0
5256,270,2,35822.28
1882,249,4,37634.39
4825,284,2,33743.49
1124,271,3,14759.31
2413,262,3,37429.98
2269,280,2,24196.46
4960,263,3,44704.72
3163,228,5,3338.02
4960,284,5,38910.92
3012,236,3,32127.38
4313,210,3,23089.85
3372,226,3,26156.52
2119,209,5,8857.62
3625,234,3,42418.72
2358,229,1,37600.67
2024,268,3,42907.85
3945,247,2,48637.12
1986,208,2,35466.54
2733,258,2,24280.55
3873,296,2,40812.0
4495,209,5,15891.04
4753,220,4,25734.04
3003,211,3,26197.85
2397,241,1,12171.59
3616,263,1,21885.2
2553,227,3,444.52
5063,231,4,49363.6
2082,290,2,8097.78
3161,277,3,14766.08
5310,227,1,11154.8
2906,278,5,47383.41
1504,234,5,43594.97
3077,201,2,20707.56
2895,274,4,31940.97
3934,249,3,25054.42
4695,216,2,44118.59
4083,256,5,880.91
5422,241,1,20518.16
4473,288,4,10532.12
5243,247,2,2046.93
1013,251,5,5681.58
3899,280,5,12695.51
3278,284,1,39964.53
2339,273,1,22304.84
4482,215,2,26814.57
5354,296,4,9655.14
2618,212,3,43975.1
3625,256,5,44930.06
1221,204,3,2449.35
1644,268,5,40069.62
1316,262,3,12806.51
4022,205,3,35458.56
3375,282,5,15324.5
1610,204,5,35524.19
2180,255,2,9334.64
3898,280,3,12619.83
3288,259,2,43550.1
1550,209,5,25430.38
1738,299,5,9240.34
1105,220,3,33271.37
3332,290,4,33715.3
2742,278,4,46323.52
1608,258,2,1989.41
2352,270,2,20817.88
5117,214,3,31086.58
4890,209,2,23687.9
3347,253,4,27588.06
1969,290,5,12400.72
5181,295,4,24302.4
1749,263,2,36122.82
3178,201,3,13990.42
5881,300,3,15190.57
5176,232,3,6487.62
2449,227,4,45512.16
5107,213,3,32408.11
1205,277,1,1356.89
5452,255,5,35464.88
2227,283,4,41820.31
1909,220,5,36754.75
4130,287,1,48948.53
1232,228,1,44877.82
2808,263,5,20242.63
1667,210,4,35735.86
5638,217,4,22564.95
2266,219,4,12100.15
1936,257,5,44346.0
4636,260,3,7697.56
4150,298,4,41223.19
2380,299,2,2980.6
3639,300,2,14631.39
4441,231,5,35827.06
4734,223,4,12280.88
5293,239,4,5684.99
4886,271,1,4960.93
1290,264,4,40385.37
3776,240,1,42431.06
4883,234,1,22816.44
5710,256,2,10145.58
4722,227,2,30912.36
2538,222,1,6874.26
1573,292,5,12884.87
1877,251,2,40687.27
1483,243,4,21491.41
2446,295,3,4131.96
4400,234,5,18346.56
1543,266,2,33294.85
5139,201,3,15993.33
5428,267,4,15167.93
5157,253,2,38147.96
1054,243,4,40292.01
3807,201,1,30828.41
1473,238,1,583.56
4891,205,2,38372.43
5589,226,5,12383.76
1948,202,2,37988.02
3300,210,5,44055.69
2738,233,3,24173.98
4556,292,4,34318.73
4747,298,4,34613.72
4773,238,5,17092.31
3212,283,5,32411.74
1136,284,3,15589.17
5054,224,5,1889.82
1062,280,3,46679.42
5891,250,5,3946.49
5578,262,2,23343.37
4944,212,4,36295.67
5110,276,3,4137.21
2391,274,3,36821.93
2186,287,3,10542.37
2162,233,2,2676.81
4803,263,1,5174.25
3406,213,5,47192.11
2381,276,1,3908.16
2264,266,3,4290.01
3785,300,5,21776.15
5037,225,5,34723.71
5297,268,2,30723.23
3619,235,3,37009.01
3846,244,2,17079.86
5864,274,1,19305.42
5008,267,1,39981.42
1204,202,2,3674.69
1299,221,1,34784.27
2798,294,4,42847.38
3693,273,4,16723.7
3270,265,5,32637.86
1448,282,5,49781.88
4164,271,4,6629.39
3535,240,1,20503.1
4709,222,1,43229.92
4075,235,1,48179.35
5102,206,1,25893.89
5004,261,1,35659.04
4508,297,5,41550.27
3003,249,1,46697.44
5940,205,5,12790.73
4971,252,1,5672.2
5052,222,5,12120.47
3919,240,5,41367.21
3211,214,5,927.97
2802,208,2,25914.35
3236,261,5,13333.05
3862,254,1,17296.57
3288,271,1,5715.5
5883,240,2,28999.12
5332,278,4,29140.14
2529,286,1,39079.97
